Gene_id	GO terms
ofav39308	GO:0005743;GO:0005739;GO:0005654;GO:0005634;GO:0005886;GO:0030342;GO:0008403;GO:0020037;GO:0005506;GO:0016491;GO:0001649;GO:0055114;GO:0033280;GO:0042369;GO:0042359;GO:0070561;GO:0006766
ofav37413	GO:0009986;GO:0005788;GO:0005576;GO:0005615;GO:0005578;GO:1902379;GO:0005125;GO:0005109;GO:0005110;GO:0019904;GO:0005102;GO:0005115;GO:0003700;GO:0044212;GO:0090630;GO:0007257;GO:0000187;GO:0032148;GO:0001667;GO:0009887;GO:0008595;GO:0009952;GO:0003401;GO:0007411;GO:0007413;GO:0007409;GO:0060070;GO:0051216;GO:0045165;GO:0016477;GO:0007267;GO:0034613;GO:0071277;GO:0071346;GO:0071222;GO:0071219;GO:0071560;GO:0060067;GO:0036517;GO:0036518;GO:0090103;GO:0060026;GO:0060028;GO:0060029;GO:0007368;GO:0046546;GO:0048546;GO:0071542;GO:0042733;GO:0030326;GO:0048706;GO:0060750;GO:0045198;GO:0001736;GO:0060324;GO:0048806;GO:0001947;GO:0071425;GO:0007442;GO:0048850;GO:0042472;GO:0007254;GO:0030216;GO:0060599;GO:0035108;GO:0030324;GO:0008584;GO:0060744;GO:0097325;GO:0060638;GO:0060809;GO:0030901;GO:1904948;GO:0007494;GO:0002009;GO:0050919;GO:0043066;GO:0048843;GO:0030514;GO:0090090;GO:1904934;GO:0050680;GO:0045599;GO:0040037;GO:0048022;GO:0072201;GO:0060686;GO:0051964;GO:0045892;GO:0001843;GO:0021915;GO:0022008;GO:0048812;GO:0035567;GO:0038031;GO:0048570;GO:0021891;GO:0060021;GO:0048341;GO:0003344;GO:0003402;GO:1904938;GO:0061350;GO:0061349;GO:0060775;GO:0090179;GO:0061347;GO:0061354;GO:0061348;GO:0045766;GO:0061036;GO:0008284;GO:2000049;GO:0030825;GO:0045080;GO:0001819;GO:0002741;GO:0045807;GO:0010595;GO:0001938;GO:0050679;GO:0048146;GO:0043547;GO:0050729;GO:0032729;GO:0050718;GO:0032755;GO:2000484;GO:0046330;GO:0043507;GO:0043032;GO:0060907;GO:0045836;GO:0002053;GO:0010976;GO:0051092;GO:2000052;GO:0045778;GO:0033138;GO:0010800;GO:0032092;GO:0045732;GO:0045860;GO:1900020;GO:0090037;GO:0001934;GO:0060760;GO:0010820;GO:0070245;GO:0045944;GO:0045893;GO:0060340;GO:0036342;GO:0090009;GO:0006468;GO:0060762;GO:1903827;GO:0032880;GO:0007165;GO:0061053;GO:0001756;GO:0060606;GO:0003323;GO:0060157;GO:0060065;GO:0060068;GO:0016055;GO:1904953;GO:0007223;GO:0060071;GO:0042060
ofav33523	GO:0005813;GO:0005737;GO:0031235;GO:0005096;GO:0046580;GO:0007165
ofav71981	GO:0005829;GO:0001650;GO:0005654;GO:0005634;GO:0005524;GO:0052836;GO:0052839;GO:0000829;GO:0052723;GO:0052724;GO:0000832;GO:0000828;GO:0000827;GO:0008440;GO:0043647;GO:0046854
ofav14276	GO:0032144;GO:0005829;GO:0005759;GO:0005739;GO:0047298;GO:0051537;GO:0003867;GO:0046872;GO:0042803;GO:0030170;GO:0032145;GO:0048148;GO:0009450;GO:0042135
ofav98853	GO:0005634;GO:0005667;GO:0043565;GO:0003700;GO:0009653;GO:0001947;GO:0007517;GO:0008285;GO:0045665;GO:0048664;GO:0021920;GO:0021522;GO:0006351
ofav69920	GO:0005887;GO:0097730;GO:0004930;GO:0004983;GO:0042277;GO:0032870;GO:0007186;GO:1901652
ofav21673	GO:0005783;GO:0005794;GO:0016021;GO:0005741;GO:0005886;GO:0005524;GO:0042626
ofav83336	GO:0005813;GO:0005829;GO:0005634;GO:0003677;GO:0046872;GO:0003700;GO:0006355;GO:0006351
ofav55974	GO:0005829;GO:0005622;GO:0018444;GO:0005525;GO:0003924;GO:0003723;GO:0003747;GO:0002184;GO:0000082;GO:0000184;GO:0006479;GO:0006415
ofav12155	GO:0005739;GO:0008783;GO:0046872;GO:0033388;GO:0008295
ofav92054	GO:0005789;GO:0005576;GO:0005794;GO:0042470;GO:0033018;GO:0005509
ofav57955	GO:0003677;GO:0006355;GO:0006351
ofav1714	GO:0022627;GO:0015935;GO:0047485;GO:0043022;GO:0003723;GO:0003735;GO:0000447;GO:0000461;GO:0006412
ofav129479	GO:0005930;GO:0034464;GO:0005813;GO:0036064;GO:0060170;GO:0005737;GO:0016020;GO:0005634;GO:0001750;GO:0001103;GO:0007420;GO:0060271;GO:0001654;GO:0045444;GO:0007507;GO:0046907;GO:0060173;GO:1905515;GO:0060021;GO:0032436;GO:0008104;GO:0015031;GO:0006357;GO:0007224
ofav112063	GO:0016021;GO:0005886;GO:0042936;GO:0015197;GO:0042937;GO:0042938;GO:0015833;GO:0015031;GO:0042939
ofav5257	GO:0016021;GO:0043025;GO:0097730;GO:0005886;GO:0005216;GO:0050896
ofav73591	GO:0000776;GO:0005643;GO:0031080;GO:0005487;GO:0006406
ofav47731	GO:0000439;GO:0005730;GO:0005669;GO:0000182;GO:0071480;GO:0006289;GO:0006294;GO:0006355;GO:0006364;GO:0006362
ofav14300	GO:0005789;GO:0070062;GO:0005794;GO:0032580;GO:0000139;GO:0005795;GO:0030173;GO:0016020;GO:0048471;GO:0030246;GO:0030145;GO:0004653;GO:0002378;GO:0016266;GO:0006493;GO:0018242;GO:0018243
ofav74503	GO:0030424;GO:0031463;GO:0005737;GO:0005829;GO:0030425;GO:0005794;GO:0048471;GO:0016605;GO:0005802;GO:0019964;GO:0004842;GO:0006895;GO:0043066;GO:0043161;GO:1990390;GO:0015031;GO:0016567;GO:0035455
ofav46524	GO:0005829;GO:0005634;GO:0019899;GO:0005506;GO:0031418;GO:0031543;GO:1905290;GO:0030821;GO:0051344;GO:0043433;GO:0043065;GO:1901216;GO:0045765;GO:0001666;GO:0071731
ofav22078	GO:0005737;GO:0016021;GO:0051537;GO:0046872;GO:0016491;GO:0008203
ofav36480	GO:0002080;GO:0097541;GO:0005930;GO:0005814;GO:0005813;GO:0036064;GO:0097546;GO:0097542;GO:0005929;GO:0030992;GO:0060091;GO:0031514;GO:0097730;GO:0002081;GO:0032391;GO:0005802;GO:0019894;GO:0009887;GO:0009952;GO:0007420;GO:0055007;GO:0060411;GO:0060271;GO:0090102;GO:0031122;GO:0007368;GO:0009953;GO:0042733;GO:0001886;GO:0036334;GO:0008544;GO:0001654;GO:0048853;GO:0007507;GO:0060914;GO:0060122;GO:0035735;GO:0001822;GO:0060173;GO:0001889;GO:0030324;GO:0060426;GO:0050680;GO:0007399;GO:0061351;GO:1905515;GO:0007219;GO:0060021;GO:0031016;GO:0043568;GO:0008104;GO:2000785;GO:1902017;GO:0045598;GO:0060259;GO:0042487;GO:0070613;GO:0008589;GO:0034405;GO:0007224;GO:0007288;GO:0007290;GO:0021513;GO:0021537
ofav44165	GO:0005578;GO:0004222;GO:0008270;GO:0001658;GO:1902017;GO:0003073
ofav32847	GO:0016021;GO:0016020;GO:0005524;GO:0042626;GO:0005215;GO:0031154;GO:0055085;GO:0006810
ofav152282	GO:0016021;GO:0005886;GO:0001588
ofav43903	GO:0035631;GO:0009898;GO:0005829;GO:0005768;GO:0005739;GO:0019903;GO:0004871;GO:0031996;GO:0005164;GO:0031625;GO:0004842;GO:0008270;GO:0006915;GO:0045087;GO:0032088;GO:0032480;GO:0016579;GO:0042981;GO:0001817;GO:0050688;GO:0032648;GO:0030162;GO:0007165;GO:0008063;GO:0002224;GO:0035666;GO:0033209
ofav58021	
ofav101263	GO:0016021;GO:0005634;GO:0003700;GO:0008270
ofav39377	
ofav80050	GO:0009507;GO:0009840;GO:0003677
ofav58461	GO:0080008;GO:0031464;GO:0031625;GO:0006281;GO:0030097;GO:0001701;GO:0030853;GO:0008284;GO:1900087;GO:0045732;GO:0043161;GO:0042787;GO:2000001;GO:2000819;GO:0051246;GO:0035019;GO:0006511;GO:0016032
ofav113154	GO:0031390;GO:0005663;GO:0005634;GO:0005524;GO:0003689;GO:0019899;GO:0043142;GO:0006261;GO:1900264
ofav45683	GO:0005856
ofav131979	GO:0005737;GO:0005829;GO:0043231;GO:0005739;GO:0005730;GO:0005634;GO:0004181;GO:0015631;GO:0008270;GO:0035609;GO:0021702;GO:0001754;GO:0007005;GO:0050905;GO:0021772;GO:0035610
ofav36508	
ofav66032	GO:0005634;GO:0007275;GO:0060693
ofav65473	GO:0045121;GO:0045296;GO:0005509
ofav7659	GO:0005739;GO:0004045;GO:0003723;GO:0032543
ofav52789	GO:0005576;GO:0005509;GO:0004222;GO:0004252;GO:0008270;GO:0030154;GO:0022617;GO:0007275;GO:0048632
ofav42409	GO:0005737;GO:0000813;GO:0031902;GO:0005886;GO:0032403;GO:0031397;GO:0043328;GO:0043162
ofav71260	GO:0005737;GO:0008199;GO:0004322;GO:0006879;GO:0006826
ofav91510	GO:0000139;GO:0016021;GO:0047756;GO:0016051;GO:0030206;GO:0008045;GO:0007517
ofav150288	GO:0005737;GO:0005856;GO:0070062;GO:0030027;GO:0030496;GO:0005634;GO:0005886;GO:0036312;GO:0004725;GO:0035335;GO:0006470;GO:0014066
ofav6592	GO:0030895;GO:0005737;GO:0005783;GO:0005654;GO:0005634;GO:0000166;GO:0003723;GO:0003727;GO:0016554;GO:0007566;GO:0010609;GO:0016556;GO:0006397;GO:0050821
ofav26083	GO:0005885;GO:0005737;GO:0070062;GO:0031941;GO:0005925;GO:0030426;GO:0030027;GO:0016020;GO:0005200;GO:0034314;GO:1990090
ofav43753	GO:0005737;GO:0000123;GO:0016604;GO:0005634;GO:0043234;GO:0005667;GO:0016407;GO:0033613;GO:0003682;GO:0003684;GO:0004402;GO:0043426;GO:0042975;GO:0046332;GO:0003713;GO:0008270;GO:0008283;GO:0034644;GO:0016573;GO:0060355;GO:1900087;GO:1901224;GO:0045944;GO:0045893;GO:0006355;GO:0070555;GO:0048511;GO:0006351
ofav63722	GO:0005768;GO:0000131;GO:0043332;GO:0005886;GO:0030133;GO:0030658;GO:0031982;GO:0005525;GO:0003924;GO:0031321;GO:0006914;GO:0006887;GO:0006893;GO:0007107;GO:0072659;GO:0009306;GO:0007264;GO:0006904;GO:0006906
ofav146387	GO:0005634;GO:0003723;GO:0003700;GO:0008270
ofav10127	GO:0005737;GO:0005634;GO:0016740;GO:0017183
ofav157773	GO:0030673;GO:0030054;GO:0009986;GO:0030425;GO:0031901;GO:0005887;GO:0043231;GO:0005637;GO:0043204;GO:0048471;GO:0005886;GO:0014069;GO:0045211;GO:0042734;GO:0008076;GO:0005251;GO:1902936;GO:0000155;GO:0071277;GO:0007520;GO:0048015;GO:0071805;GO:0006813;GO:0042127;GO:0042391;GO:0001964
ofav133011	GO:0005887;GO:0043231;GO:0016020;GO:0005524;GO:0005388;GO:0046872;GO:0006874
ofav59996	GO:0005912;GO:0030424;GO:0044295;GO:0030877;GO:0005923;GO:0016342;GO:0042995;GO:0031253;GO:0005813;GO:0005737;GO:0030426;GO:0000776;GO:0030027;GO:0016328;GO:0005874;GO:0005634;GO:0048471;GO:0005886;GO:0032587;GO:0034750;GO:0008013;GO:0045295;GO:0008017;GO:0051010;GO:0002020;GO:0019901;GO:0019887;GO:0031625;GO:0009952;GO:0009798;GO:0007409;GO:0060070;GO:0044336;GO:0044337;GO:0007050;GO:0016477;GO:0006974;GO:0051276;GO:0031122;GO:0009953;GO:0001942;GO:0001822;GO:0007091;GO:0000281;GO:0007094;GO:0046716;GO:0043066;GO:0090090;GO:0008285;GO:0045736;GO:0050680;GO:0060770;GO:0043409;GO:0007026;GO:0042483;GO:0030178;GO:0007389;GO:0043065;GO:0045785;GO:0045597;GO:0051781;GO:0030335;GO:0030858;GO:0031116;GO:0045732;GO:0031274;GO:0006461;GO:0009954;GO:0051988;GO:0051726;GO:0045595;GO:0030334;GO:0030856;GO:0032886;GO:0051171;GO:0045667;GO:0045670;GO:0060041;GO:0043588;GO:0035019;GO:0019827;GO:0033077;GO:0048538;GO:0016055
ofav136907	GO:0016020;GO:0005635;GO:0044611;GO:0017056;GO:0031047;GO:0090521;GO:0075733;GO:0007077;GO:0006406;GO:0006606;GO:0016925;GO:1900034;GO:0010827;GO:0006405;GO:0006409;GO:0016032;GO:0019083
ofav61598	GO:0005737;GO:0031235;GO:0005096;GO:0008306;GO:0007616;GO:0016525;GO:0008285;GO:0046580;GO:0030948;GO:0043065;GO:0038026;GO:0007614
ofav52123	GO:0032039;GO:0005654;GO:0016180;GO:0042795
ofav82217	GO:0045177;GO:0070062;GO:0016021;GO:0005622;GO:0005886;GO:0005509;GO:0001658;GO:0021987;GO:0072137;GO:0048565;GO:0001736;GO:0008543;GO:0003007;GO:0007157;GO:0035329;GO:0007156;GO:0060122;GO:0001822;GO:0072006;GO:0022008;GO:0007219;GO:0043931;GO:0007009;GO:0072307
ofav16483	GO:0005829;GO:0005634;GO:0000151;GO:0097602;GO:0031624;GO:0032182;GO:0051443;GO:0045116
ofav40774	GO:0005634;GO:0003723;GO:0003700;GO:0008270
ofav66643	GO:0005578;GO:0004222;GO:0008270
ofav4511	GO:0016020;GO:0005730;GO:0005634;GO:0005524;GO:0046404;GO:0003690;GO:0019201;GO:0046403;GO:0016311;GO:0098504;GO:0042769;GO:0006281;GO:0046939;GO:0098506;GO:0051973;GO:1904355;GO:0032212;GO:0006979
ofav156067	GO:0022625;GO:0003735;GO:0002181
ofav151139	GO:0005737;GO:0016605;GO:0005524;GO:0004674;GO:0006915;GO:0006974;GO:0006355;GO:0006351
ofav142115	GO:0016021;GO:0005743;GO:0070469;GO:0008137
ofav82566	GO:0043231;GO:0005739;GO:0005777;GO:0008458;GO:0005102;GO:0009437;GO:0015936;GO:0006635;GO:0006631;GO:0015908;GO:0006091;GO:0051791
ofav137433	GO:0005829;GO:0005768;GO:0016020;GO:0032794;GO:0005096;GO:0005085;GO:0006897;GO:0051223;GO:0007165
ofav56033	GO:0005912;GO:0009986;GO:0005737;GO:0005829;GO:0030139;GO:0005788;GO:0005768;GO:0005796;GO:0016021;GO:0005622;GO:0005770;GO:0005654;GO:0005634;GO:0005886;GO:0043234;GO:0035003;GO:0005509;GO:0003682;GO:0004872;GO:0004888;GO:0007015;GO:0009952;GO:0008356;GO:0007411;GO:0007298;GO:0007155;GO:0001708;GO:0022416;GO:0008407;GO:0042676;GO:0048749;GO:0001745;GO:0046667;GO:0042688;GO:0002213;GO:0008340;GO:0046843;GO:0007391;GO:0007451;GO:0007450;GO:0007398;GO:0035165;GO:0035162;GO:0061331;GO:0035153;GO:0060429;GO:0042067;GO:0035214;GO:0036099;GO:0007440;GO:0060288;GO:0030718;GO:0060250;GO:0007293;GO:0030708;GO:0010001;GO:0007403;GO:0008347;GO:0035172;GO:0007157;GO:0007252;GO:0007446;GO:0007447;GO:0016348;GO:0036011;GO:0048803;GO:0008587;GO:0007476;GO:0007474;GO:0036335;GO:0035171;GO:0035167;GO:0046331;GO:0007478;GO:0007616;GO:0035170;GO:0048542;GO:0061382;GO:0007498;GO:0016333;GO:0008045;GO:0007521;GO:2000048;GO:0045316;GO:0035157;GO:0010629;GO:0046329;GO:0035204;GO:0050768;GO:0035155;GO:0000122;GO:0007400;GO:0050877;GO:0048666;GO:0007219;GO:0007314;GO:0030720;GO:0048477;GO:0007424;GO:0030707;GO:0007297;GO:0030713;GO:0007422;GO:0008284;GO:0042691;GO:1900087;GO:0045747;GO:0045944;GO:0045893;GO:0048052;GO:0007464;GO:0045466;GO:0045463;GO:0045465;GO:0007460;GO:0042686;GO:0045595;GO:0042689;GO:0051489;GO:0010906;GO:0006110;GO:0040008;GO:0007346;GO:0050767;GO:0045468;GO:0009608;GO:0046666;GO:0016330;GO:0007423;GO:0007519;GO:0048863;GO:0006351;GO:0007419;GO:0048190;GO:0035222;GO:0007473
ofav25608	GO:0016021;GO:0055085
ofav32066	GO:0005753;GO:0000276;GO:0015078;GO:0099132;GO:0046034;GO:0015986
ofav127567	GO:0005829;GO:0000408;GO:0016020;GO:0005634;GO:0005524;GO:0016787;GO:0002039;GO:0004674;GO:0006468;GO:0008033;GO:0070525
ofav11578	GO:0070062;GO:0016021;GO:0005747;GO:0022900
ofav90352	GO:0005737;GO:0016021;GO:0005887;GO:0016020;GO:0005634;GO:0005886;GO:0005524;GO:1904929;GO:0005109;GO:0004714;GO:0004888;GO:0042813;GO:0017147;GO:0007411;GO:0007409;GO:0060070;GO:0033278;GO:0036518;GO:0071679;GO:0022038;GO:1904948;GO:0022008;GO:0030182;GO:0031175;GO:0035567;GO:1904938;GO:0043410;GO:0007165;GO:0007416;GO:0016055;GO:1904953
ofav39668	
ofav80392	GO:0005840;GO:0003735;GO:0006412
ofav41503	GO:0042995;GO:0005911;GO:0008180;GO:0005737;GO:0005829;GO:0030027;GO:0005886;GO:0001726;GO:0005509;GO:0035254;GO:0005168;GO:0004435;GO:0019901;GO:0030971;GO:0004871;GO:0019722;GO:0016477;GO:0071364;GO:0007173;GO:0001701;GO:0009395;GO:0045766;GO:0043536;GO:0010634;GO:0051281;GO:0002223;GO:0050852
ofav91235	GO:0016021;GO:0055085
ofav42402	GO:0000775;GO:0030289;GO:0019888;GO:0000278;GO:0022008
ofav45455	GO:0005886;GO:0005891;GO:0008332;GO:0005245;GO:0005248;GO:0070509;GO:0030317;GO:0086010;GO:0019228;GO:0045956;GO:0007165;GO:0030431;GO:0006810
ofav55155	GO:0031012;GO:0001527;GO:0005578;GO:0004222;GO:0008270
ofav6938	GO:0005737;GO:0005730;GO:0005654;GO:0015031
ofav45758	GO:0005665;GO:0005719;GO:0005654;GO:0005634;GO:0001047;GO:0003677;GO:0003899;GO:0046872;GO:0003723;GO:0031625;GO:0071453;GO:0006353;GO:0034587;GO:0033120;GO:0014070;GO:0006366
ofav44239	GO:0005578;GO:0005509;GO:0050840;GO:0005539;GO:0008191;GO:0030198;GO:0010951;GO:0019800;GO:2000147;GO:0010811;GO:0045595;GO:0007165;GO:0007416
ofav26750	GO:0005794;GO:0035267;GO:0005654;GO:0005634;GO:0000125;GO:0030914;GO:0000812;GO:0033276;GO:0016301;GO:0036459;GO:0003712;GO:1904837;GO:0016573;GO:0016578;GO:0043968;GO:0043967;GO:0016579;GO:0006355;GO:0006351
ofav31884	GO:0005789;GO:0031090;GO:0070330;GO:0020037;GO:0005506;GO:0004497;GO:0008395;GO:0050649;GO:0042445;GO:1901615;GO:0042448;GO:0008202
ofav65695	GO:0005938;GO:0005829;GO:0012505;GO:0030027;GO:0016020;GO:0048471;GO:0042802;GO:0042803;GO:0004674;GO:0006888;GO:0035556;GO:0006468
ofav71874	GO:0035098;GO:0016586;GO:0031490;GO:0046872;GO:0016571;GO:0006355;GO:0006351
ofav93500	GO:0016021
ofav72454	GO:0005829;GO:0016607;GO:0005634;GO:0004427;GO:0000287;GO:0016791;GO:0008969;GO:0042803;GO:0016311;GO:0006796;GO:0006470
ofav45660	GO:0005576;GO:0005615;GO:0007275;GO:0032348;GO:0090090;GO:2000065;GO:0045892;GO:0016055
ofav42783	GO:0005789;GO:0016021;GO:0004467;GO:0000166;GO:0031957;GO:0015908
ofav121625	GO:0005814;GO:0005737;GO:0016020;GO:0005743;GO:0005634;GO:0032183;GO:0031625;GO:0004842;GO:0008270;GO:0006974;GO:0006281;GO:0016567;GO:0007283
ofav51872	GO:0005737;GO:0016021;GO:0005886;GO:0004725;GO:0001701;GO:0007399;GO:0030182
ofav89403	GO:0035267;GO:0016607;GO:0000812;GO:0005524;GO:0003682;GO:0003677;GO:0004386;GO:0043968;GO:0043967
ofav45485	GO:0070062;GO:0005743;GO:0005750;GO:0043209;GO:0005654;GO:0004222;GO:0008270;GO:0055114;GO:0006627
ofav40859	GO:0016021
ofav14531	GO:0016021;GO:0032039;GO:0016020;GO:0031965;GO:0005634;GO:0001832;GO:0001833;GO:0043066;GO:0043154;GO:0016180;GO:0034474
ofav60642	GO:0031901;GO:0005654;GO:0005886;GO:0032266;GO:0005546;GO:0015031
ofav30134	GO:0005737;GO:0005783;GO:0005788;GO:0070062;GO:0005635;GO:0031965;GO:0005524;GO:0016887;GO:0051085;GO:0007029;GO:0071763;GO:0051260
ofav57431	GO:0048471;GO:0019005;GO:0005506;GO:0004842;GO:0055072;GO:1903364;GO:0016567;GO:0031146
ofav40256	GO:0015629;GO:0005930;GO:0005913;GO:0005874;GO:0097730;GO:0048471;GO:0031105;GO:0001725;GO:0098641;GO:0005525;GO:0007049;GO:0051301;GO:1902857;GO:0051291
ofav136019	GO:0005813;GO:0005829;GO:0016020;GO:0005635;GO:0031965;GO:0005643;GO:0005654;GO:0005634;GO:0009566;GO:0031047;GO:0075733;GO:0007612;GO:0007077;GO:0006406;GO:0006913;GO:0016925;GO:1900034;GO:0010827;GO:0046822;GO:0006409;GO:0016032;GO:0019083
ofav67480	GO:0005814;GO:0005813;GO:0036064;GO:0097546;GO:0097542;GO:0005929;GO:0044292;GO:0030992;GO:0032391;GO:0060271;GO:0007368;GO:0009953;GO:0042733;GO:0001947;GO:0035720;GO:0042073;GO:0035735;GO:0050680;GO:0001841;GO:1905515;GO:0070613;GO:0007224
ofav34627	GO:0005777;GO:0016491
ofav98614	GO:0005634;GO:0008013;GO:0003682;GO:0051213;GO:0071558;GO:0046872;GO:0043565;GO:0055007;GO:0045165;GO:0070301;GO:0045446;GO:0021766;GO:0016577;GO:0071557;GO:0002437;GO:0048333;GO:0045944;GO:0010468;GO:0014823;GO:0060992
ofav141570	GO:0015629;GO:0000790;GO:0005654;GO:0005634;GO:0005669;GO:0033276;GO:0046983;GO:0003700;GO:0044212;GO:0006325;GO:0006352;GO:0016573;GO:1901796;GO:0042795;GO:0006368;GO:0006366;GO:0006367;GO:0016032
ofav128938	GO:0005813;GO:0005829;GO:0016021;GO:0016020;GO:0005654;GO:0004842;GO:0008270;GO:0042787
ofav56823	GO:0012505;GO:0005783;GO:0005789;GO:0016021;GO:0005886;GO:0005246;GO:0005509;GO:0048763;GO:0015279;GO:0032237;GO:0022416;GO:0005513;GO:0007476;GO:0051533;GO:0051924;GO:1903779;GO:0002115
ofav91566	GO:0016324;GO:0034707;GO:0005737;GO:0070062;GO:0005886;GO:0005227;GO:0005254;GO:0005229;GO:0015111;GO:0005247;GO:0006812;GO:0034605;GO:1902476;GO:0006821;GO:0050965;GO:0015705;GO:0034220;GO:0007275;GO:0007200;GO:0035774
ofav13492	GO:0005604;GO:0005783;GO:0005794;GO:0005506;GO:0031418;GO:0019797;GO:0032963;GO:0008285;GO:0019511
ofav12700	GO:0031463;GO:0005737;GO:0005634;GO:0019005;GO:0031625;GO:0031397;GO:0043161;GO:0042787;GO:0030162
ofav134956	GO:0005853;GO:0003746
ofav83065	GO:0005829;GO:0000123;GO:0005654;GO:0005634;GO:0005667;GO:0016407;GO:0033613;GO:0050681;GO:0008013;GO:0003682;GO:0031490;GO:0001047;GO:0003684;GO:0003677;GO:0004402;GO:0004468;GO:0035257;GO:0034212;GO:0061733;GO:0097157;GO:0008022;GO:0001102;GO:0000979;GO:0003713;GO:0008134;GO:0001228;GO:0016746;GO:0008270;GO:0009887;GO:0006915;GO:0030183;GO:1904837;GO:0034644;GO:0007623;GO:0006977;GO:0045444;GO:0007507;GO:0043969;GO:0043967;GO:0018393;GO:0006475;GO:0042771;GO:0030324;GO:0010742;GO:0035855;GO:0018076;GO:0000122;GO:0007399;GO:0007219;GO:0030220;GO:0043923;GO:0045815;GO:0032092;GO:0051091;GO:0045944;GO:0006990;GO:0032481;GO:0006473;GO:0016579;GO:0050821;GO:0060765;GO:0010506;GO:0051726;GO:1900034;GO:1901796;GO:0061418;GO:0006355;GO:0090043;GO:0043627;GO:0001666;GO:0007519;GO:0001756;GO:0002223;GO:0006283;GO:0016032
ofav145529	GO:0030016;GO:0032982;GO:0005524;GO:0003774
ofav116918	GO:0015935;GO:0003723;GO:0003735;GO:0006412
ofav50342	GO:0005634;GO:0046872;GO:0003676;GO:0048596;GO:0030902;GO:0006355;GO:0006351
ofav50779	GO:0005737;GO:0005829;GO:0030666;GO:0016020;GO:0043005;GO:0005654;GO:0005886;GO:0014069;GO:0033017;GO:0005524;GO:0004723;GO:0005516;GO:0004683;GO:0042803;GO:0004674;GO:0005088;GO:0006816;GO:0030154;GO:0000082;GO:0030073;GO:0060333;GO:0035556;GO:0000165;GO:0007399;GO:0018105;GO:0018107;GO:0046777;GO:0051259;GO:0051924;GO:1900034;GO:1901897;GO:0014733
ofav41905	GO:0016021;GO:0005509;GO:0006897;GO:0021517
ofav40620	GO:0005783;GO:0016021;GO:0005622;GO:0005634;GO:0005886;GO:0005229;GO:0017128;GO:0061591;GO:0061590;GO:0061589;GO:0006821
ofav55677	GO:0005576;GO:0016020;GO:0001525;GO:0007155;GO:0008284;GO:0043627;GO:0007338
ofav48994	GO:0009986;GO:0005794;GO:0016021;GO:0031201;GO:0005802;GO:0005484;GO:0000149;GO:0006887;GO:0090161;GO:0043001;GO:0000226;GO:0042996;GO:0035493;GO:1901998;GO:0006906
ofav110075	GO:0033588;GO:0030335;GO:0006355;GO:0006351
ofav41583	GO:0005737;GO:0005856;GO:0005925;GO:0005886;GO:0007155
ofav40285	GO:0036064;GO:0005737;GO:0044458
ofav149487	GO:0016021;GO:0030658;GO:0005086;GO:0010923;GO:0032012
ofav26977	GO:0005737;GO:0005829;GO:0012505;GO:0016604;GO:0016607;GO:0005654;GO:0005634;GO:0005886;GO:0002039;GO:1901981;GO:0061630;GO:0031625;GO:0008270;GO:0006915;GO:0070417;GO:2001271;GO:1902042;GO:1901797;GO:0035872;GO:0043161;GO:0070936;GO:0016567;GO:0042787;GO:2000374
ofav94490	GO:0005634;GO:0003677;GO:0006355;GO:0006351
ofav152324	GO:0016021;GO:0031256;GO:0032587;GO:0005509;GO:0035374;GO:0004930;GO:0007155;GO:0016477;GO:0007166;GO:0071621;GO:0006954
ofav80424	GO:0005840;GO:0003735;GO:0006412
ofav89781	GO:0005884;GO:0005737;GO:0070062;GO:0045121;GO:0005886;GO:0005525;GO:0003924;GO:0030866;GO:0046039;GO:0008286;GO:0090005;GO:0051491;GO:0046326;GO:0045944;GO:0008360;GO:0007264
ofav157277	GO:0005856;GO:0005829;GO:0005789;GO:0070062;GO:0005925;GO:0005895;GO:0042470;GO:0045121;GO:0031965;GO:0005654;GO:0005886;GO:0050839;GO:0046875;GO:0001948;GO:0019838;GO:0005137;GO:0008289;GO:0042043;GO:0008022;GO:0046982;GO:0042803;GO:0045545;GO:0030036;GO:0007268;GO:0032435;GO:0002091;GO:0030307;GO:0030335;GO:0008284;GO:0010718;GO:0010862;GO:0030511;GO:0007265;GO:0007346
ofav31988	GO:0045177;GO:0005930;GO:0005813;GO:0036064;GO:0035869;GO:0005737;GO:0005868;GO:0030990;GO:0005874;GO:0031514;GO:0008569;GO:0045504;GO:0060271;GO:0007368;GO:0035735;GO:1902017
ofav90758	GO:0005813;GO:0005929;GO:0031410;GO:0030992;GO:0005634;GO:0048487;GO:0003682;GO:0060271;GO:0007368;GO:0008544;GO:0007507;GO:0042073;GO:0035735;GO:0003334;GO:0050680;GO:1905515;GO:0007219;GO:0033630;GO:0045944
ofav85577	GO:0030665;GO:0005769;GO:0031901;GO:0016021;GO:0005886;GO:0061024;GO:2000171;GO:0001764
ofav131741	GO:0005737;GO:0005730;GO:0005654;GO:0005524;GO:0016887;GO:0003677;GO:0004386;GO:0061630;GO:0008270;GO:0016569;GO:0006301;GO:0000209;GO:0006357;GO:0006351
